cost_fn;methods;tensor_network;num_qubits;num_run;upper_bound_cost;operations;operations_with_bruteforce;max_tensor_size;avg_tensor_sparsity;time
custom_flops;['kahypar'];BB Tanner;30;0;1272602667341534464017555001088;383078788160.0;383078792000.0;68719476736;0.01792;338.2751958370209
flops;['kahypar'];BB Tanner;18;0;4722655557680395454720;152655872.0;152658176.0;16777216;0.02908;4247.237142801285
flops;['kahypar'];BB Tanner;30;0;5142749769114014872768256;21489036007426.0;21489036011266.0;8796093022208;0.01731;709.9184863567352
custom_flops;['kahypar'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;237.46846318244934
custom_flops;['kahypar'];Hamming Tanner;15;0;289637824186436208;5045376.0;5048048.0;4194304;0.04646;644.4425141811371
flops;['kahypar'];Hamming Tanner;7;0;1622812;1076.0;1296.0;256;0.14355;49.75408959388733
flops;['kahypar'];Hamming Tanner;15;0;1153484534153890416;3456256.0;3458928.0;1048576;0.04646;46.699223041534424
custom_flops;['kahypar'];BB Tanner;18;0;9445381800784729999616;93470720.0;93473024.0;16777216;0.02903;1340.3788390159607
custom_flops;['kahypar'];BB Tanner;30;0;1298392366437746675908521059684096;641424684032.0;641424687872.0;274877906944;0.01743;439.6973750591278
flops;['kahypar'];BB Tanner;18;0;1237940039304561977892800768;7957520384.0;7957522688.0;1073741824;0.0288;5451.5766389369965
flops;['kahypar'];BB Tanner;30;0;1237940039340919497733705472;5750034540544.0;5750034544384.0;549755813888;0.01712;2903.8627440929413
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;47.07505965232849
custom_flops;['kahypar'];Rotated Surface;25;0;219904;624.0;880.0;32;0.06641;318.6373016834259
custom_flops;['kahypar'];Rotated Surface;49;0;15443008;4448.0;5024.0;256;0.03709;303.21526408195496
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;0.6029677391052246
flops;['kahypar'];Rotated Surface;25;0;289536;1824.0;2080.0;128;0.10645;8.508126497268677
flops;['kahypar'];Rotated Surface;49;0;10363968;13144.0;13720.0;256;0.07186;111.16731357574463
custom_flops;['kahypar'];Hamming MSP;7;0;1649167;1540.0;2195.0;256;0.13639;329.7529938220978
custom_flops;['kahypar'];Hamming MSP;15;0;5634127389137615;1248510.0;1257389.0;1048576;0.08575;552.1684138774872
flops;['kahypar'];Hamming MSP;7;0;2329967;4514.0;5169.0;1024;0.14072;208.86405205726624
flops;['kahypar'];Hamming MSP;15;0;2040010529039;52802.0;61681.0;8192;0.12231;340.8322033882141
custom_flops;['kahypar'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;229.50924038887024
custom_flops;['kahypar'];Hamming Tanner;15;0;289637824186436208;5045376.0;5048048.0;4194304;0.04646;316.4840042591095
flops;['kahypar'];Hamming Tanner;7;0;1622812;1076.0;1296.0;256;0.14355;32.96342134475708
flops;['kahypar'];Hamming Tanner;15;0;22799552641321584;1825024.0;1827696.0;1048576;0.04644;56.31603264808655
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;72.7610068321228
custom_flops;['kahypar'];Rotated Surface;25;0;219904;624.0;880.0;32;0.06641;305.25982546806335
custom_flops;['kahypar'];Rotated Surface;49;0;28025920;4512.0;5088.0;256;0.03705;360.1499843597412
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;0.6129791736602783
flops;['kahypar'];Rotated Surface;25;0;169216;1736.0;1992.0;64;0.11198;7.974792242050171
flops;['kahypar'];Rotated Surface;49;0;22570048;18552.0;19128.0;512;0.07585;62.19512605667114
custom_flops;['kahypar'];Holographic;25;0;10480;2320.0;2496.0;256;0.82656;193.50548791885376
custom_flops;['kahypar'];Holographic;95;0;9915984;1716480.0;1717456.0;65536;0.71099;303.9323251247406
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;4.3263099193573
flops;['kahypar'];Holographic;95;0;21417040;1761216.0;1762192.0;65536;0.85859;177.04743266105652
custom_flops;['kahypar'];Rotated Surface Tanner;9;0;431536;492.0;732.0;64;0.11963;305.9034790992737
custom_flops;['kahypar'];Rotated Surface Tanner;25;0;4723519897526939482464;78874768.0;78881008.0;16777216;0.03017;434.63737201690674
flops;['kahypar'];Rotated Surface Tanner;9;0;423920;704.0;944.0;64;0.14844;1.314680576324463
flops;['kahypar'];Rotated Surface Tanner;25;0;1160813292841675872;7078272.0;7084512.0;1048576;0.02986;1272.804254770279
custom_flops;['kahypar'];Holographic;25;0;13616;2560.0;2736.0;256;0.82656;154.2468376159668
custom_flops;['kahypar'];Holographic;95;0;580725328;2760192.0;2761168.0;262144;0.74314;307.70011162757874
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;0.8877954483032227
flops;['kahypar'];Holographic;95;0;135253072;2677248.0;2678224.0;262144;0.8625;158.78927659988403
custom_flops;['kahypar'];Hamming MSP;7;0;745551;1244.0;1899.0;64;0.13582;309.95705008506775
custom_flops;['kahypar'];Hamming MSP;15;0;80867927862895;198952.0;207831.0;65536;0.10159;333.4084241390228
flops;['kahypar'];Hamming MSP;7;0;2329967;4514.0;5169.0;1024;0.14072;304.2689838409424
flops;['kahypar'];Hamming MSP;15;0;598701265858831;77818862.0;77827741.0;67108864;0.10247;574.0434138774872
custom_flops;['kahypar'];BB Tanner;18;0;4722655557680395454720;152655872.0;152658176.0;16777216;0.02908;312.31077766418457
custom_flops;['kahypar'];BB Tanner;30;0;6499204464669642469581262592;865044456512.0;865044460352.0;137438953472;0.02611;587.8351287841797
flops;['kahypar'];BB Tanner;18;0;18511778620377344;121997431872.0;121997434176.0;17179869184;0.02959;3069.8156774044037
flops;['kahypar'];BB Tanner;30;0;324518553658427053384617538621184;5451522435072.0;5451522438912.0;549755813888;0.01712;6662.847177267075
custom_flops;['kahypar'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;113.45120191574097
custom_flops;['kahypar'];Holographic;95;0;22397904;1553472.0;1554448.0;65536;0.62769;302.3395929336548
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;5.783681869506836
flops;['kahypar'];Holographic;95;0;21417040;1761216.0;1762192.0;65536;0.85859;113.19852018356323
custom_flops;['kahypar'];Hamming MSP;7;0;10073711;1310.0;1965.0;128;0.12485;305.63913583755493
custom_flops;['kahypar'];Hamming MSP;15;0;341580109284575879503;2646725816769194.0;2646725816778073.0;1125899906842624;0.09455;337.82200932502747
flops;['kahypar'];Hamming MSP;7;0;2329711;2270.0;2925.0;512;0.13822;116.88321471214294
flops;['kahypar'];Hamming MSP;15;0;35679373948367;104790.0;113669.0;16384;0.12059;302.30485820770264
custom_flops;['kahypar'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;154.47314715385437
custom_flops;['kahypar'];Holographic;95;0;28838544;3807312.0;3808288.0;262144;0.67687;307.9303662776947
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;3.829521417617798
flops;['kahypar'];Holographic;95;0;21417040;1761216.0;1762192.0;65536;0.85859;99.05563688278198
custom_flops;['kahypar'];Rotated Surface Tanner;9;0;404528;516.0;756.0;64;0.12207;303.16571712493896
custom_flops;['kahypar'];Rotated Surface Tanner;25;0;4723519897526939482464;78874768.0;78881008.0;16777216;0.03017;348.9695987701416
flops;['kahypar'];Rotated Surface Tanner;9;0;352816;556.0;796.0;64;0.12598;1.1934103965759277
flops;['kahypar'];Rotated Surface Tanner;25;0;162492058460842592;6343008.0;6349248.0;1048576;0.02921;2537.052577495575
custom_flops;['kahypar'];Holographic;25;0;10480;2320.0;2496.0;256;0.82656;146.22244381904602
custom_flops;['kahypar'];Holographic;95;0;56063888;2712336.0;2713312.0;262144;0.62088;310.68077778816223
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;3.2208738327026367
flops;['kahypar'];Holographic;95;0;34098256;1826304.0;1827280.0;65536;0.85859;66.68484044075012
custom_flops;['kahypar'];Rotated Surface Tanner;9;0;431536;492.0;732.0;64;0.11963;303.6570620536804
custom_flops;['kahypar'];Rotated Surface Tanner;25;0;1180920670469889526432;104829668.0;104835908.0;67108864;0.0337;303.4315149784088
flops;['kahypar'];Rotated Surface Tanner;9;0;352816;556.0;796.0;64;0.12598;1.5197479724884033
flops;['kahypar'];Rotated Surface Tanner;25;0;20629082515520096;7914592.0;7920832.0;1048576;0.02927;2397.910676717758
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;8.665239810943604
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;73.03483366966248
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;302.9172122478485
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.4500703811645508
flops;['kahypar'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;1.1196813583374023
flops;['kahypar'];Concatenated Repetition;81;0;2860;614.0;1242.0;32;0.49359;6.7325828075408936
custom_flops;['kahypar'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;164.52143502235413
custom_flops;['kahypar'];Hamming Tanner;15;0;22817078323526256;2922496.0;2925168.0;1048576;0.04846;434.7304358482361
flops;['kahypar'];Hamming Tanner;7;0;1389340;1016.0;1236.0;256;0.12402;1.3034753799438477
flops;['kahypar'];Hamming Tanner;15;0;22799552641321584;1825024.0;1827696.0;1048576;0.04644;58.553449869155884
custom_flops;['kahypar'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;307.03238821029663
custom_flops;['kahypar'];Holographic;95;0;1258957392;3828096.0;3829072.0;262144;0.75586;309.4092891216278
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;2.3929922580718994
flops;['kahypar'];Holographic;95;0;21417040;1761216.0;1762192.0;65536;0.85859;88.1317253112793
custom_flops;['kahypar'];Rotated Surface MSP;9;0;1380305;1386.0;2267.0;128;0.13806;303.26668643951416
custom_flops;['kahypar'];Rotated Surface MSP;25;0;151468729917801;1621512468.0;1621524109.0;536870912;0.09501;916.8772103786469
flops;['kahypar'];Rotated Surface MSP;9;0;342705;1508.0;2389.0;128;0.13387;95.75615692138672
flops;['kahypar'];Rotated Surface MSP;25;0;1165961883481529;139922680.0;139934321.0;33554432;0.09171;307.59295082092285
custom_flops;['kahypar'];Rotated Surface MSP;9;0;1380305;1386.0;2267.0;128;0.13806;303.42312955856323
custom_flops;['kahypar'];Rotated Surface MSP;25;0;1158028064435383233;304217780.0;304229421.0;268435456;0.09106;1742.3766016960144
flops;['kahypar'];Rotated Surface MSP;9;0;342705;1620.0;2501.0;128;0.13514;106.74652624130249
flops;['kahypar'];Rotated Surface MSP;25;0;14940081753433;9007414.0;9019055.0;524288;0.07634;317.17482233047485
custom_flops;['kahypar'];BB MSP;18;0;7000986951933488914;41998112.0;42003890.0;16777216;0.06907;539.8034992218018
custom_flops;['kahypar'];BB MSP;30;0;365162601181942608895980477639246;1143554742090740.0;1143554742100370.0;562949953421312;0.08236;2205.0810000896454
flops;['kahypar'];BB MSP;18;0;7689572753146898;1763440.0;1769218.0;524288;0.08592;439.51555848121643
flops;['kahypar'];BB MSP;30;0;2536616596753686962549908248350;2.882567691712023e+17;2.882567691712119e+17;281474976710656;0.08637;7355.938463926315
custom_flops;['kahypar'];Rotated Surface MSP;9;0;690545;1272.0;2153.0;128;0.12656;304.1552324295044
custom_flops;['kahypar'];Rotated Surface MSP;25;0;2021228048697;8166040.0;8177681.0;2097152;0.0978;365.45978307724
flops;['kahypar'];Rotated Surface MSP;9;0;342641;1662.0;2543.0;256;0.1345;57.54771709442139
flops;['kahypar'];Rotated Surface MSP;25;0;1587452026425;5889996.0;5901637.0;524288;0.09518;216.25802516937256
custom_flops;['kahypar'];Rotated Surface Tanner;9;0;431536;492.0;732.0;64;0.11963;322.4863212108612
custom_flops;['kahypar'];Rotated Surface Tanner;25;0;618970042774384133397902496;3925041972.0;3925048212.0;2147483648;0.03611;369.1517016887665
flops;['kahypar'];Rotated Surface Tanner;9;0;352816;556.0;796.0;64;0.12598;1.9486219882965088
flops;['kahypar'];Rotated Surface Tanner;25;0;737869960950865049696;1107381760.0;1107388000.0;536870912;0.02924;326.87530398368835
custom_flops;['kahypar'];Holographic;25;0;13616;2560.0;2736.0;256;0.82656;458.5970501899719
custom_flops;['kahypar'];Holographic;95;0;881149520;5277312.0;5278288.0;262144;0.75923;354.2039933204651
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;6.498213052749634
flops;['kahypar'];Holographic;95;0;21417040;1761216.0;1762192.0;65536;0.85859;160.79926824569702
custom_flops;['kahypar'];Rotated Surface MSP;9;0;622609;1512.0;2393.0;128;0.12901;302.97421169281006
custom_flops;['kahypar'];Rotated Surface MSP;25;0;74885300315638937;22670438.0;22682079.0;8388608;0.09163;388.89754366874695
flops;['kahypar'];Rotated Surface MSP;9;0;342705;1668.0;2549.0;256;0.1345;53.45441555976868
flops;['kahypar'];Rotated Surface MSP;25;0;576583445953753;7507108.0;7518749.0;2097152;0.09514;1005.6301348209381
custom_flops;['kahypar'];BB MSP;18;0;18912524380447936745714;1248074902.0;1248080680.0;268435456;0.08776;1246.2044298648834
custom_flops;['kahypar'];BB MSP;30;0;12980752049876452680854924752281182;1125964521749360.0;1125964521758990.0;1125899906842624;0.08303;2839.0195710659027
flops;['kahypar'];BB MSP;18;0;96550459684787410;8614468.0;8620246.0;2097152;0.09164;463.08252573013306
flops;['kahypar'];BB MSP;30;0;1370132493725022076866014;836484030850.0;836484040480.0;68719476736;0.08906;3293.4695053100586
custom_flops;['kahypar'];BB Tanner;18;0;443082444913793566976;1501383744.0;1501386048.0;1073741824;0.02967;831.4677269458771
custom_flops;['kahypar'];BB Tanner;30;0;1298075530020852110966274961968896;483868440576.0;483868444416.0;137438953472;0.01745;344.29752254486084
flops;['kahypar'];BB Tanner;18;0;1237940039291044618440018176;6347531264.0;6347533568.0;1073741824;0.02883;302.1736626625061
flops;['kahypar'];BB Tanner;30;0;81149464821734720251881092026112;1.1755281179068293e+18;1.1755281179068332e+18;1152921504606846976;0.01736;5899.395690917969
custom_flops;['kahypar'];Hamming MSP;7;0;2272047;1158.0;1813.0;64;0.12917;309.7781105041504
custom_flops;['kahypar'];Hamming MSP;15;0;342344010549125999;6547418.0;6556297.0;2097152;0.09862;1404.2014019489288
flops;['kahypar'];Hamming MSP;7;0;560367;1518.0;2173.0;128;0.1373;121.46486115455627
flops;['kahypar'];Hamming MSP;15;0;156153205534991;172741986.0;172750865.0;67108864;0.10627;254.24965524673462
custom_flops;['kahypar'];Rotated Surface Tanner;9;0;404528;516.0;756.0;64;0.12207;313.4527361392975
custom_flops;['kahypar'];Rotated Surface Tanner;25;0;1282048714290215087776;18799622340.0;18799628580.0;17179869184;0.03222;325.10218954086304
flops;['kahypar'];Rotated Surface Tanner;9;0;620592;644.0;884.0;64;0.12354;10.216354846954346
flops;['kahypar'];Rotated Surface Tanner;25;0;6199204965856659552;861689472.0;861695712.0;536870912;0.02941;711.8615782260895
custom_flops;['kahypar'];Rotated Surface Tanner;9;0;406320;508.0;748.0;64;0.13916;415.75064969062805
custom_flops;['kahypar'];Rotated Surface Tanner;25;0;1182393076030787116448;2250558612.0;2250564852.0;2147483648;0.0348;789.4337351322174
flops;['kahypar'];Rotated Surface Tanner;9;0;352816;556.0;796.0;64;0.12598;7.93722128868103
flops;['kahypar'];Rotated Surface Tanner;25;0;20629082515520096;7914592.0;7920832.0;1048576;0.02927;2389.4797837734222
custom_flops;['kahypar'];BB MSP;18;0;9856395607950164039217778;1.2386143444522804e+21;1.2386143444522804e+21;590295810358705651712;0.07728;3363.2898123264313
custom_flops;['kahypar'];BB MSP;30;0;2658537126160063786779211380546975790;28421542576.0;28421552206.0;17179869184;0.07867;1719.0415239334106
flops;['kahypar'];BB MSP;18;0;1208842991589838082898;1346795336.0;1346801114.0;536870912;0.08472;701.8388774394989
flops;['kahypar'];BB MSP;30;0;316915073259414397900234278110;555331309378.0;555331319008.0;549755813888;0.0916;3971.285448551178
custom_flops;['kahypar'];Rotated Surface Tanner;9;0;404528;516.0;756.0;64;0.12207;302.38504672050476
custom_flops;['kahypar'];Rotated Surface Tanner;25;0;18910232101941419309792;1304522408.0;1304528648.0;134217728;0.04293;407.1181318759918
flops;['kahypar'];Rotated Surface Tanner;9;0;604464;676.0;916.0;128;0.12598;20.871535778045654
flops;['kahypar'];Rotated Surface Tanner;25;0;20629082515520096;7914592.0;7920832.0;1048576;0.02927;2838.5761489868164
custom_flops;['kahypar'];BB Tanner;18;0;18201134369868032;7173233728.0;7173236032.0;1073741824;0.04351;360.8381676673889
custom_flops;['kahypar'];BB Tanner;30;0;324520101163756234590315534618368;2560847273984.0;2560847277824.0;274877906944;0.01735;331.9759740829468
flops;['kahypar'];BB Tanner;18;0;1237940039291047916974901504;7152837632.0;7152839936.0;1073741824;0.02883;2774.6234714984894
flops;['kahypar'];BB Tanner;30;0;1237940039341763922663837440;5642660358144.0;5642660361984.0;549755813888;0.01712;19879.053211927414
custom_flops;['kahypar'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;183.18019008636475
custom_flops;['kahypar'];Hamming Tanner;15;0;1171006621908290160;2955520.0;2958192.0;1048576;0.04644;317.89954829216003
flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;25.275452852249146
flops;['kahypar'];Hamming Tanner;15;0;1153273704817969776;3594496.0;3597168.0;1048576;0.04644;156.2907156944275
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;71.95287585258484
custom_flops;['kahypar'];Rotated Surface;25;0;219904;624.0;880.0;32;0.06641;304.8273694515228
custom_flops;['kahypar'];Rotated Surface;49;0;22774848;4512.0;5088.0;128;0.03739;349.3949840068817
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;0.5629992485046387
flops;['kahypar'];Rotated Surface;25;0;169216;1736.0;1992.0;64;0.11198;3.7891042232513428
flops;['kahypar'];Rotated Surface;49;0;22570048;18552.0;19128.0;512;0.07585;125.88207530975342
custom_flops;['kahypar'];Rotated Surface Tanner;9;0;431536;492.0;732.0;64;0.11963;316.66493701934814
custom_flops;['kahypar'];Rotated Surface Tanner;25;0;2455630665958116432095392;1855741220.0;1855747460.0;536870912;0.03351;401.0773112773895
flops;['kahypar'];Rotated Surface Tanner;9;0;620592;692.0;932.0;64;0.12354;3.679187059402466
flops;['kahypar'];Rotated Surface Tanner;25;0;148872115303508994144;27406448896.0;27406455136.0;8589934592;0.03002;12734.670720815659
custom_flops;['kahypar'];Rotated Surface MSP;9;0;343921;1340.0;2221.0;128;0.14643;304.23491644859314
custom_flops;['kahypar'];Rotated Surface MSP;25;0;77537443145721;37132708.0;37144349.0;8388608;0.09415;320.29591512680054
flops;['kahypar'];Rotated Surface MSP;9;0;598321;1756.0;2637.0;128;0.13345;129.1428258419037
flops;['kahypar'];Rotated Surface MSP;25;0;12244103308441;12224596.0;12236237.0;2097152;0.09157;3347.1609587669373
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;62.31481409072876
custom_flops;['kahypar'];Rotated Surface;25;0;219904;624.0;880.0;32;0.06641;303.21819019317627
custom_flops;['kahypar'];Rotated Surface;49;0;22774848;4512.0;5088.0;128;0.03739;304.8330330848694
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;0.6786949634552002
flops;['kahypar'];Rotated Surface;25;0;191744;1280.0;1536.0;64;0.09375;34.87679982185364
flops;['kahypar'];Rotated Surface;49;0;10363968;13144.0;13720.0;256;0.07186;96.65858697891235
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;71.29103422164917
custom_flops;['kahypar'];Rotated Surface;25;0;194752;612.0;868.0;32;0.07617;336.3874144554138
custom_flops;['kahypar'];Rotated Surface;49;0;22774848;4512.0;5088.0;128;0.03739;302.6941165924072
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;0.6296792030334473
flops;['kahypar'];Rotated Surface;25;0;195776;1372.0;1628.0;64;0.11328;19.98451042175293
flops;['kahypar'];Rotated Surface;49;0;10363968;13144.0;13720.0;256;0.07186;36.79548954963684
custom_flops;['kahypar'];Holographic;25;0;10544;2368.0;2544.0;256;0.82656;108.56522727012634
custom_flops;['kahypar'];Holographic;95;0;43074768;1919040.0;1920016.0;65536;0.71465;305.3222494125366
flops;['kahypar'];Holographic;25;0;13040;3664.0;3840.0;256;0.925;6.509253740310669
flops;['kahypar'];Holographic;95;0;21417040;1761216.0;1762192.0;65536;0.85859;295.05215311050415
custom_flops;['kahypar'];Hamming MSP;7;0;2847695;1508.0;2163.0;128;0.12703;310.152792930603
custom_flops;['kahypar'];Hamming MSP;15;0;287541505051407;3664314.0;3673193.0;1048576;0.0837;712.3111023902893
flops;['kahypar'];Hamming MSP;7;0;2345903;1982.0;2637.0;256;0.14307;78.29192924499512
flops;['kahypar'];Hamming MSP;15;0;30313884245007;333366.0;342245.0;131072;0.10425;369.7087404727936
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;14.151321411132812
custom_flops;['kahypar'];Rotated Surface;25;0;194816;612.0;868.0;32;0.06836;231.082421541214
custom_flops;['kahypar'];Rotated Surface;49;0;28025920;4512.0;5088.0;256;0.03705;300.47594475746155
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;0.26778531074523926
flops;['kahypar'];Rotated Surface;25;0;219904;3144.0;3400.0;128;0.12891;7.214874267578125
flops;['kahypar'];Rotated Surface;49;0;22570048;18552.0;19128.0;512;0.07585;21.711777210235596
custom_flops;['kahypar'];Hamming MSP;7;0;726191;1242.0;1897.0;128;0.13799;339.67488145828247
custom_flops;['kahypar'];Hamming MSP;15;0;1341473585764623;1231426.0;1240305.0;524288;0.08967;373.1572995185852
flops;['kahypar'];Hamming MSP;7;0;2346095;1990.0;2645.0;256;0.13577;199.15970396995544
flops;['kahypar'];Hamming MSP;15;0;12473834751727;1045322.0;1054201.0;262144;0.12265;321.21319699287415
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;14.829642057418823
custom_flops;['kahypar'];Rotated Surface;25;0;219904;624.0;880.0;32;0.06641;301.24020648002625
custom_flops;['kahypar'];Rotated Surface;49;0;22774848;4512.0;5088.0;128;0.03739;348.54045152664185
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;0.28165745735168457
flops;['kahypar'];Rotated Surface;25;0;166080;2244.0;2500.0;64;0.13737;24.156965494155884
flops;['kahypar'];Rotated Surface;49;0;22570048;18552.0;19128.0;512;0.07585;42.841655254364014
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;6.42850923538208
custom_flops;['kahypar'];Concatenated Repetition;27;0;636;134.0;330.0;16;0.54167;66.52052617073059
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;298.48689556121826
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.5873041152954102
flops;['kahypar'];Concatenated Repetition;27;0;676;138.0;334.0;16;0.59091;1.2761714458465576
flops;['kahypar'];Concatenated Repetition;81;0;2860;614.0;1242.0;32;0.49359;14.830420970916748
custom_flops;['kahypar'];Holographic;25;0;13616;2560.0;2736.0;256;0.82656;88.45875597000122
custom_flops;['kahypar'];Holographic;95;0;1901399056;3957264.0;3958240.0;262144;0.62694;306.7096936702728
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;8.990571022033691
flops;['kahypar'];Holographic;95;0;21417040;1761216.0;1762192.0;65536;0.85859;14.470972299575806
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;57.67942404747009
custom_flops;['kahypar'];Rotated Surface;25;0;194752;612.0;868.0;32;0.07617;344.0067594051361
custom_flops;['kahypar'];Rotated Surface;49;0;22774848;4512.0;5088.0;128;0.03739;395.7138385772705
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;0.5830445289611816
flops;['kahypar'];Rotated Surface;25;0;193216;1724.0;1980.0;64;0.11979;4.602522134780884
flops;['kahypar'];Rotated Surface;49;0;22570048;18552.0;19128.0;512;0.07585;73.25960373878479
custom_flops;['kahypar'];Rotated Surface;9;0;5184;76.0;140.0;16;0.16992;27.065271854400635
custom_flops;['kahypar'];Rotated Surface;25;0;194752;612.0;868.0;32;0.07617;276.1217818260193
custom_flops;['kahypar'];Rotated Surface;49;0;38511680;4448.0;5024.0;256;0.03709;304.47195768356323
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;0.2960336208343506
flops;['kahypar'];Rotated Surface;25;0;224000;840.0;1096.0;32;0.09668;3.2105891704559326
flops;['kahypar'];Rotated Surface;49;0;22570048;18552.0;19128.0;512;0.07585;18.50132703781128
custom_flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;138.71535301208496
custom_flops;['kahypar'];Hamming Tanner;15;0;289637824186436208;5045376.0;5048048.0;4194304;0.04646;312.4372043609619
flops;['kahypar'];Hamming Tanner;7;0;1622812;1076.0;1296.0;256;0.14355;25.33933734893799
flops;['kahypar'];Hamming Tanner;15;0;22799552641321584;1825024.0;1827696.0;1048576;0.04644;80.88783073425293
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;9.593023300170898
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;68.0285336971283
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;295.6849248409271
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.33508801460266113
flops;['kahypar'];Concatenated Repetition;27;0;700;134.0;330.0;16;0.51042;0.5927345752716064
flops;['kahypar'];Concatenated Repetition;81;0;2860;614.0;1242.0;32;0.49359;5.127382278442383
custom_flops;['kahypar'];Hamming MSP;7;0;1649999;1392.0;2047.0;128;0.1085;331.2673282623291
custom_flops;['kahypar'];Hamming MSP;15;0;72201123404866127;2084662.0;2093541.0;1048576;0.09394;1120.660401582718
flops;['kahypar'];Hamming MSP;7;0;2330031;1974.0;2629.0;256;0.12897;176.66568279266357
flops;['kahypar'];Hamming MSP;15;0;29695542857487;154371354.0;154380233.0;67108864;0.08786;251.01643109321594
custom_flops;['kahypar'];Hamming MSP;7;0;788079;1222.0;1877.0;64;0.13986;305.49997782707214
custom_flops;['kahypar'];Hamming MSP;15;0;13517550713553551;781510.0;790389.0;524288;0.10322;302.27657532691956
flops;['kahypar'];Hamming MSP;7;0;2329967;4514.0;5169.0;1024;0.14072;178.98747658729553
flops;['kahypar'];Hamming MSP;15;0;39600324401455;475232210.0;475241089.0;268435456;0.11182;310.9326672554016
custom_flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;9.108446836471558
custom_flops;['kahypar'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;115.85374116897583
custom_flops;['kahypar'];Concatenated Repetition;81;0;3132;488.0;1116.0;16;0.54046;301.1986918449402
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.21207571029663086
flops;['kahypar'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;0.623708963394165
flops;['kahypar'];Concatenated Repetition;81;0;2860;614.0;1242.0;32;0.49359;3.819300651550293
custom_flops;['kahypar'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;338.52556443214417
