cost_fn;methods;tensor_network;num_qubits;num_run;upper_bound_cost;operations;operations_with_bruteforce;max_tensor_size;avg_tensor_sparsity;time
flops;['greedy'];Hamming Tanner;15;0;295619156592;6027856.0;6030528.0;1048576;0.04927;0.6955070495605469
flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;176.83288097381592
flops;['kahypar'];Hamming Tanner;15;0;18366589059873456;1932164.0;1934836.0;1048576;0.05767;6.401090621948242
flops;['kahypar'];BB MSP;18;0;20326105660497106;5494408.0;5500186.0;2097152;0.08213;53705.65170073509
flops;['kahypar'];Holographic;25;0;13040;3664.0;3840.0;256;0.925;3.1575424671173096
flops;['kahypar'];Holographic;95;0;34098256;1826304.0;1827280.0;65536;0.85859;198.95329356193545
flops;['kahypar'];BB MSP;18;0;6624645732404626;2049044.0;2054822.0;524288;0.09386;34712.78217124939
flops;['kahypar'];BB MSP;18;0;152222320555006689362;70874424112.0;70874429890.0;1073741824;0.08543;8596.465028762817
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;1.1165502071380615
flops;['kahypar'];Rotated Surface;25;0;169216;1736.0;1992.0;64;0.11198;1.89194655418396
flops;['kahypar'];Rotated Surface;49;0;5560384;5920.0;6496.0;128;0.06189;154.351336479187
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;1.939491271972656
flops;['kahypar'];Holographic;95;0;21417040;1761216.0;1762192.0;65536;0.85859;185.28437542915344
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.9282543659210204
flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;0.124237060546875
flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;0.426368236541748
flops;['kahypar'];BB Tanner;18;0;5654794821437696;6227843136.0;6227845440.0;1073741824;0.04349;59523.91564798355
flops;['kahypar'];BB Tanner;30;0;20769187434139310568539633292939008;5452059451392.0;5452059455232.0;549755813888;0.01709;27923.97981071472
flops;['kahypar'];Hamming Tanner;7;0;1622812;1076.0;1296.0;256;0.14355;37.95478940010071
flops;['kahypar'];Hamming Tanner;15;0;289637824186436208;5045376.0;5048048.0;4194304;0.04646;3.3390865325927734
flops;['greedy'];BB MSP;18;0;48760715150034;104233648.0;104239426.0;33554432;0.03371;11.20064616203308
flops;['greedy'];BB MSP;30;0;62882968982244275206238;13779886251644.0;13779886261274.0;4398046511104;0.09133;22.151232481002808
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;3.042922258377075
flops;['kahypar'];Holographic;95;0;18078800;2873280.0;2874256.0;65536;0.8625;4061.055777549744
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.104438066482544
flops;['kahypar'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;0.5637500286102295
flops;['kahypar'];Concatenated Repetition;81;0;2860;614.0;1242.0;32;0.49359;2.0461061000823975
flops;['kahypar'];Hamming MSP;7;0;2346095;1990.0;2645.0;256;0.13577;21.45721983909607
flops;['kahypar'];Hamming MSP;15;0;221073783973263;210481086.0;210489965.0;67108864;0.10906;111029.92976641656
flops;['greedy'];Holographic;25;0;18736;3136.0;3312.0;256;0.925;1.1032564640045166
flops;['greedy'];Holographic;95;0;1612752;4384320.0;4385296.0;262144;0.35547;1.163754940032959
flops;['greedy'];Hamming MSP;7;0;723055;1470.0;2125.0;128;0.14505;1.4030680656433103
flops;['greedy'];Hamming MSP;15;0;261172131111;14731075378.0;14731084257.0;2147483648;0.02888;3.728126287460327
flops;['kahypar'];Holographic;25;0;13040;3088.0;3264.0;256;0.925;2.3726682662963867
flops;['kahypar'];Holographic;95;0;1605648;2601744.0;2602720.0;65536;0.81719;290.2156798839569
flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;28.534239292144775
flops;['kahypar'];Hamming Tanner;15;0;1153273704817969776;3594496.0;3597168.0;1048576;0.04644;14.504696130752563
flops;['kahypar'];BB Tanner;18;0;1153224324843047168;5362064514.0;5362066818.0;1073741824;0.02876;33077.47681379318
flops;['kahypar'];BB Tanner;30;0;324518553658426782045265425862400;5520312935424.0;5520312939264.0;549755813888;0.0171;207479.9857442379
flops;['greedy'];BB MSP;18;0;14152178822866;9814665562796.0;9814665568574.0;2199023255552;0.03607;7.064792633056641
flops;['greedy'];BB MSP;30;0;1267733411812895987561667968222;7440155400460.0;7440155410090.0;4398046511104;0.11322;30.946045875549316
flops;['greedy'];BB Tanner;18;0;24990947215616;6259754048.0;6259756352.0;1073741824;0.04335;2.3932859897613525
flops;['greedy'];BB Tanner;30;0;21417361907650304;10871180200000.0;10871180203840.0;2199023255552;0.0175;2.601051092147827
flops;['greedy'];Hamming Tanner;7;0;1389532;898.0;1118.0;256;0.10775;0.7705526351928711
flops;['greedy'];Hamming Tanner;15;0;295619156592;5974352.0;5977024.0;1048576;0.04925;0.3836891651153564
flops;['greedy'];Holographic;25;0;18736;3136.0;3312.0;256;0.925;0.9070546627044678
flops;['greedy'];Holographic;95;0;1601872;3860928.0;3861904.0;262144;0.69688;0.621999979019165
flops;['kahypar'];Hamming MSP;7;0;2329967;4514.0;5169.0;1024;0.14072;34.33538484573364
flops;['kahypar'];Hamming MSP;15;0;459067583542159;77840298.0;77849177.0;67108864;0.10056;27142.977370262142
flops;['kahypar'];Holographic;25;0;13040;3664.0;3840.0;256;0.925;4.198212385177612
flops;['kahypar'];Holographic;95;0;21417040;1761216.0;1762192.0;65536;0.85859;75.3491485118866
flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;19.47697424888611
flops;['kahypar'];Hamming Tanner;15;0;22799552641321584;1825024.0;1827696.0;1048576;0.04644;4791.622221946716
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;1.297776222229004
flops;['kahypar'];Rotated Surface;25;0;169216;1736.0;1992.0;64;0.11198;5.21026349067688
flops;['kahypar'];Rotated Surface;49;0;10658880;12712.0;13288.0;512;0.06836;4.629589557647705
flops;['greedy'];BB MSP;18;0;6215595991762;5290192.0;5295970.0;1048576;0.03258;6.385267496109009
flops;['greedy'];BB MSP;30;0;8253915227645046750;973708820116.0;973708829746.0;137438953472;0.07614;16.82248020172119
flops;['kahypar'];Hamming Tanner;7;0;1622812;1076.0;1296.0;256;0.14355;107.76684069633484
flops;['kahypar'];Hamming Tanner;15;0;289637824186436208;5045376.0;5048048.0;4194304;0.04646;4752.166312456131
flops;['greedy'];BB MSP;18;0;18943495436314;17647323948615.0;17647323954393.0;1099511627776;0.02051;6.839606523513794
flops;['greedy'];BB MSP;30;0;7287314931338559134;1524349251226244.0;1524349251235874.0;281474976710656;0.05956;29.896491765975952
flops;['greedy'];Holographic;25;0;36592;6160.0;6336.0;1024;1.0;0.8117809295654297
flops;['greedy'];Holographic;95;0;1504208;2812032.0;2813008.0;262144;0.37344;0.6490976810455322
flops;['greedy'];Rotated Surface;9;0;6720;168.0;232.0;16;0.26562;0.5806868076324463
flops;['greedy'];Rotated Surface;25;0;116032;1244.0;1500.0;64;0.08561;0.1493542194366455
flops;['greedy'];Rotated Surface;49;0;5399616;14616.0;15192.0;512;0.0651;0.3756716251373291
flops;['greedy'];Hamming MSP;7;0;792687;1530.0;2185.0;128;0.15488;1.579113245010376
flops;['greedy'];Hamming MSP;15;0;91291920871;2304588019.0;2304596898.0;268435456;0.02876;2.388963222503662
flops;['kahypar'];BB MSP;18;0;1403681653679442;76657827064.0;76657832842.0;8589934592;0.08184;24719.642994880676
flops;['greedy'];Hamming Tanner;7;0;1389532;1024.0;1244.0;256;0.14876;1.1353986263275146
flops;['greedy'];Hamming Tanner;15;0;295619156592;6027856.0;6030528.0;1048576;0.04927;0.7445480823516846
flops;['kahypar'];Hamming MSP;7;0;2329839;4490.0;5145.0;1024;0.14072;24.348959922790527
flops;['kahypar'];Hamming MSP;15;0;880382399823439;75721694.0;75730573.0;67108864;0.12202;54572.42385196686
flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;41.93660020828247
flops;['kahypar'];Hamming Tanner;15;0;46184059460208;10668368.0;10671040.0;4194304;0.05159;50.624489545822144
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.9565768241882324
flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;0.0744116306304931
flops;['greedy'];Concatenated Repetition;81;0;2028;484.0;1112.0;16;0.58333;0.2066729068756103
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;2.127452850341797
flops;['kahypar'];Rotated Surface;25;0;169216;1736.0;1992.0;64;0.11198;2.3620569705963135
flops;['kahypar'];Rotated Surface;49;0;8037440;16056.0;16632.0;256;0.07585;77.88035464286804
flops;['greedy'];BB Tanner;18;0;24990947215616;6243862594.0;6243864898.0;1073741824;0.02862;3.0535264015197754
flops;['greedy'];BB Tanner;30;0;19515550388981504;4842840033346.0;4842840037186.0;549755813888;0.01698;5.3164989948272705
flops;['greedy'];Holographic;25;0;36656;6208.0;6384.0;1024;1.0;1.0954437255859375
flops;['greedy'];Holographic;95;0;1503568;2861184.0;2862160.0;262144;0.41172;1.0639762878417969
flops;['kahypar'];Hamming MSP;7;0;2330031;1974.0;2629.0;256;0.12897;384.4222190380096
flops;['kahypar'];Hamming MSP;15;0;1177371723407;522502894.0;522511773.0;134217728;0.11284;13351.835104703903
flops;['greedy'];Hamming MSP;7;0;723055;1354.0;2009.0;128;0.15339;0.8287491798400879
flops;['greedy'];Hamming MSP;15;0;156244481895;2181340995.0;2181349874.0;268435456;0.03143;1.827591896057129
flops;['kahypar'];BB MSP;18;0;156833742800389333778;71410630440.0;71410636218.0;1073741824;0.08257;17150.95859003067
flops;['greedy'];Hamming MSP;7;0;723055;1594.0;2249.0;256;0.14909;2.818278551101685
flops;['greedy'];Hamming MSP;15;0;311166447847;10069076609.0;10069085488.0;2147483648;0.03246;5.735834836959839
flops;['kahypar'];BB Tanner;18;0;4722389022518714829056;5290600448.0;5290602752.0;1073741824;0.02885;59981.31963419914
flops;['kahypar'];BB Tanner;30;0;19342813169376588164763392;4936671963136.0;4936671966976.0;549755813888;0.01712;72771.78084015846
flops;['greedy'];Holographic;25;0;18736;3136.0;3312.0;256;0.925;1.1008548736572266
flops;['greedy'];Holographic;95;0;3306064;2856000.0;2856976.0;65536;0.8625;1.1748554706573486
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.7584075927734375
flops;['greedy'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;0.0660028457641601
flops;['greedy'];Concatenated Repetition;81;0;2028;490.0;1118.0;16;0.58333;0.2061395645141601
flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;1.5171730518341064
flops;['kahypar'];Hamming Tanner;15;0;18366589059873456;1932164.0;1934836.0;1048576;0.05767;19529.309977531433
flops;['greedy'];Holographic;25;0;36656;5632.0;5808.0;1024;1.0;1.0921671390533447
flops;['greedy'];Holographic;95;0;1520848;2274432.0;2275408.0;65536;0.37344;0.8266792297363281
flops;['greedy'];BB MSP;18;0;11387176714962;14941420.0;14947198.0;4194304;0.03629;10.615944862365724
flops;['greedy'];BB MSP;30;0;12316597255442287574;4.0132804288482976e+17;4.0132804288483936e+17;36028797018963968;0.03171;27.75242567062378
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;1.4012863636016846
flops;['kahypar'];Rotated Surface;25;0;169216;1736.0;1992.0;64;0.11198;2.56758975982666
flops;['kahypar'];Rotated Surface;49;0;5921280;14684.0;15260.0;256;0.07487;50.23455357551575
flops;['kahypar'];BB MSP;18;0;7479179531932626;1866912.0;1872690.0;524288;0.08137;102988.97475457191
flops;['kahypar'];Hamming Tanner;7;0;1622812;1076.0;1296.0;256;0.14355;42.00287342071533
flops;['kahypar'];Hamming Tanner;15;0;18366589059873456;1932164.0;1934836.0;1048576;0.05767;3.617811679840088
flops;['kahypar'];Hamming Tanner;7;0;1622812;1076.0;1296.0;256;0.14355;20.747130393981937
flops;['kahypar'];Hamming Tanner;15;0;1153273704817969776;3594496.0;3597168.0;1048576;0.04644;3482.316203594208
flops;['greedy'];BB MSP;18;0;19907380545866;1504245668555.0;1504245674333.0;68719476736;0.0081;7.153905868530273
flops;['greedy'];BB MSP;30;0;1846585267204393822;6.169609421472449e+17;6.169609421472545e+17;144115188075855872;0.03918;25.77913999557495
flops;['greedy'];BB MSP;18;0;8662251887050;13907297042039.0;13907297047817.0;2199023255552;0.02604;9.643964290618896
flops;['greedy'];BB MSP;30;0;4056439319811876254;4.46463712185223e+16;4.464637121853194e+16;2251799813685248;0.05432;27.602059364318848
flops;['kahypar'];BB Tanner;18;0;1157457490445338880;7623334912.0;7623337216.0;1073741824;0.02877;37411.44062614441
flops;['kahypar'];BB Tanner;30;0;79228162514319863549240807168;5906805891072.0;5906805894912.0;549755813888;0.01709;12283.458971738815
flops;['greedy'];Rotated Surface;9;0;6720;68.0;132.0;8;0.17188;0.760338306427002
flops;['greedy'];Rotated Surface;25;0;161024;1528.0;1784.0;64;0.0944;0.1855759620666504
flops;['greedy'];Rotated Surface;49;0;10515520;10736.0;11312.0;256;0.05314;0.462454080581665
flops;['kahypar'];BB MSP;18;0;3996185941457618;128145128504.0;128145134282.0;17179869184;0.08856;99585.799377203
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.8101153373718262
flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;0.0715858936309814
flops;['greedy'];Concatenated Repetition;81;0;2028;488.0;1116.0;16;0.58333;0.2099866867065429
flops;['kahypar'];BB Tanner;18;0;4525614897301760;5501114496.0;5501116800.0;1073741824;0.02916;14319.137237548828
flops;['greedy'];BB MSP;18;0;12549745812178;24510711155332.0;24510711161110.0;2199023255552;0.03658;9.840996503829956
flops;['greedy'];BB MSP;30;0;3011522832500597302;5085033336378663.0;5085033336388293.0;562949953421312;0.03374;31.76738166809082
flops;['greedy'];Hamming MSP;7;0;313647;1480.0;2135.0;128;0.16758;1.9875776767730713
flops;['greedy'];Hamming MSP;15;0;241726561191;9390178237.0;9390187116.0;2147483648;0.03077;7.972726345062256
flops;['kahypar'];Hamming MSP;7;0;2329967;4514.0;5169.0;1024;0.14072;16.977063417434692
flops;['kahypar'];Hamming MSP;15;0;49615485690063;406430.0;415309.0;32768;0.11267;96140.75736880302
flops;['kahypar'];BB MSP;18;0;324348239734661970;108591424744.0;108591430522.0;17179869184;0.08885;48224.31461977959
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.96671462059021
flops;['greedy'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;0.1160299777984619
flops;['greedy'];Concatenated Repetition;81;0;2028;488.0;1116.0;16;0.58333;0.3546347618103027
flops;['kahypar'];Hamming MSP;7;0;2329967;4514.0;5169.0;1024;0.14072;68.9464259147644
flops;['kahypar'];Hamming MSP;15;0;37532019652719;4916454.0;4925333.0;2097152;0.11437;55342.64293265343
flops;['greedy'];Hamming MSP;7;0;313455;1442.0;2097.0;128;0.15;3.1006391048431396
flops;['greedy'];Hamming MSP;15;0;117408142119;4401783554.0;4401792433.0;1073741824;0.02651;8.250227212905884
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.2676503658294678
flops;['kahypar'];Concatenated Repetition;27;0;764;146.0;342.0;16;0.6;0.4768390655517578
flops;['kahypar'];Concatenated Repetition;81;0;2860;614.0;1242.0;32;0.49359;17.335611581802368
flops;['greedy'];Hamming Tanner;7;0;1635292;816.0;1036.0;256;0.1084;1.094034194946289
flops;['greedy'];Hamming Tanner;15;0;295421762160;5986640.0;5989312.0;1048576;0.04925;0.7335751056671143
flops;['kahypar'];Holographic;25;0;13040;3664.0;3840.0;256;0.925;3.5768516063690186
flops;['kahypar'];Holographic;95;0;21472848;1763328.0;1764304.0;65536;0.84609;5.532120943069458
flops;['greedy'];Rotated Surface;9;0;6656;84.0;148.0;8;0.21094;0.5816338062286377
flops;['greedy'];Rotated Surface;25;0;118016;1392.0;1648.0;64;0.10482;0.152353286743164
flops;['greedy'];Rotated Surface;49;0;1527360;8280.0;8856.0;256;0.05766;0.3822369575500488
flops;['greedy'];Hamming Tanner;7;0;1389532;960.0;1180.0;256;0.12793;0.692413330078125
flops;['greedy'];Hamming Tanner;15;0;295375559280;6002000.0;6004672.0;1048576;0.0492;0.7479937076568604
flops;['kahypar'];Hamming MSP;7;0;381295;1738.0;2393.0;128;0.13427;299.9681158065796
flops;['kahypar'];Hamming MSP;15;0;36163765901007;100678.0;109557.0;16384;0.11776;21598.85145187378
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.6674423217773438
flops;['greedy'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;0.0527389049530029
flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;0.1801009178161621
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;1.1930251121520996
flops;['kahypar'];Rotated Surface;25;0;169216;1736.0;1992.0;64;0.11198;2.9618828296661377
flops;['kahypar'];Rotated Surface;49;0;22570048;18552.0;19128.0;512;0.07585;102.11824369430542
flops;['greedy'];Rotated Surface;9;0;6720;136.0;200.0;16;0.23438;0.7160112857818604
flops;['greedy'];Rotated Surface;25;0;146176;1740.0;1996.0;128;0.09115;0.2060863971710205
flops;['greedy'];Rotated Surface;49;0;6397504;21664.0;22240.0;512;0.06128;0.4712886810302734
flops;['kahypar'];BB MSP;18;0;20421092933538578;66241875920.0;66241881698.0;8589934592;0.09373;293797.73033976555
flops;['kahypar'];BB Tanner;18;0;302231477443100204861696;5340932096.0;5340934400.0;1073741824;0.02885;16048.24167728424
flops;['kahypar'];BB Tanner;30;0;329898799506394880;6293601855554.0;6293601859394.0;549755813888;0.01711;88410.31978607178
flops;['kahypar'];BB Tanner;18;0;4722655557680395454720;152655872.0;152658176.0;16777216;0.02908;27036.104623794556
flops;['kahypar'];BB Tanner;30;0;37529585635036928;6644998346816.0;6644998350656.0;549755813888;0.0177;173798.95272374153
flops;['greedy'];Rotated Surface;9;0;6656;76.0;140.0;8;0.20312;0.9008560180664062
flops;['greedy'];Rotated Surface;25;0;165120;1360.0;1616.0;64;0.0918;0.1962928771972656
flops;['greedy'];Rotated Surface;49;0;5230144;14232.0;14808.0;256;0.06055;0.4127559661865234
flops;['greedy'];BB Tanner;18;0;24990947215616;6184601792.0;6184604096.0;1073741824;0.02905;1.9640250205993652
flops;['greedy'];BB Tanner;30;0;19582548657573632;6510206634112.0;6510206637952.0;549755813888;0.01723;3.232266664505005
flops;['greedy'];Holographic;25;0;18736;3136.0;3312.0;256;0.925;0.7596397399902344
flops;['greedy'];Holographic;95;0;17587280;18472320.0;18473296.0;65536;0.8625;0.6529147624969482
flops;['greedy'];Hamming MSP;7;0;178287;2086.0;2741.0;128;0.10215;2.0192253589630127
flops;['greedy'];Hamming MSP;15;0;165999086631;2417326010.0;2417334889.0;536870912;0.03059;7.423271179199219
flops;['kahypar'];Hamming MSP;7;0;2329967;4514.0;5169.0;1024;0.14072;24.377614974975582
flops;['kahypar'];Hamming MSP;15;0;229886792173135;105532218.0;105541097.0;67108864;0.12101;17363.525708675385
flops;['greedy'];BB Tanner;18;0;34061918144768;8478180416.0;8478182720.0;1073741824;0.04346;3.1599345207214355
flops;['greedy'];BB Tanner;30;0;19580065092734720;5718749317184.0;5718749321024.0;549755813888;0.0175;5.727043628692627
flops;['kahypar'];BB Tanner;18;0;1237940039645990011164952832;7705766912.0;7705769216.0;1073741824;0.02888;67874.28355407715
flops;['greedy'];Hamming Tanner;7;0;1389532;900.0;1120.0;256;0.1084;1.1487064361572266
flops;['greedy'];Hamming Tanner;15;0;295619156592;5974352.0;5977024.0;1048576;0.04925;0.7343652248382568
flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;36.54560470581055
flops;['kahypar'];Hamming Tanner;15;0;289637824186436208;5045376.0;5048048.0;4194304;0.04646;1.0946385860443115
flops;['greedy'];Holographic;25;0;18736;3136.0;3312.0;256;0.925;0.98205304145813
flops;['greedy'];Holographic;95;0;1503760;2080656.0;2081632.0;65536;0.38906;0.5962734222412109
flops;['greedy'];Holographic;25;0;18736;3136.0;3312.0;256;0.925;0.8759176731109619
flops;['greedy'];Holographic;95;0;1982480;6226320.0;6227296.0;262144;0.38906;0.6647179126739502
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.5531265735626221
flops;['greedy'];Concatenated Repetition;27;0;588;124.0;320.0;16;0.58333;0.0547652244567871
flops;['greedy'];Concatenated Repetition;81;0;2028;488.0;1116.0;16;0.58333;0.1673498153686523
flops;['kahypar'];BB MSP;18;0;5787198932607647954;1354526588.0;1354532366.0;268435456;0.08946;49595.052272319794
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.9662373065948486
flops;['kahypar'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;0.3352205753326416
flops;['kahypar'];Concatenated Repetition;81;0;2860;614.0;1242.0;32;0.49359;6.26813530921936
flops;['greedy'];Holographic;25;0;18736;2560.0;2736.0;256;0.925;1.1297369003295898
flops;['greedy'];Holographic;95;0;2752592;2801280.0;2802256.0;262144;0.85547;0.9929084777832032
flops;['kahypar'];Hamming Tanner;7;0;1622812;1076.0;1296.0;256;0.14355;1.8343052864074707
flops;['kahypar'];Hamming Tanner;15;0;1153484534153890416;3456256.0;3458928.0;1048576;0.04646;3.09706449508667
flops;['greedy'];Rotated Surface;9;0;6656;124.0;188.0;16;0.23438;1.0203850269317627
flops;['greedy'];Rotated Surface;25;0;119552;2440.0;2696.0;128;0.12109;0.3391070365905761
flops;['greedy'];Rotated Surface;49;0;1236544;20324.0;20900.0;512;0.045;0.6704936027526855
flops;['greedy'];BB Tanner;18;0;24990947215616;6231967810.0;6231970114.0;1073741824;0.02862;1.794135332107544
flops;['greedy'];BB Tanner;30;0;21415506481778432;5219998128256.0;5219998132096.0;549755813888;0.01723;5.411038160324097
flops;['greedy'];BB MSP;18;0;17292671439114;2973410589512.0;2973410595290.0;274877906944;0.02961;7.079792261123657
flops;['greedy'];BB MSP;30;0;155200815422157473630;1219872374348604.0;1219872374358234.0;562949953421312;0.06761;24.586247444152832
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.1817827224731443
flops;['kahypar'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;1.2449254989624023
flops;['kahypar'];Concatenated Repetition;81;0;2860;614.0;1242.0;32;0.49359;24.230107069015503
flops;['kahypar'];BB Tanner;18;0;1237940039294404795759593728;6344419328.0;6344421632.0;1073741824;0.02885;72311.46523714066
flops;['kahypar'];Hamming Tanner;7;0;1622812;1076.0;1296.0;256;0.14355;2.4050261974334717
flops;['kahypar'];Hamming Tanner;15;0;289637824186436208;5045376.0;5048048.0;4194304;0.04646;2.671067237854004
flops;['greedy'];BB Tanner;18;0;22311692929280;5655824448.0;5655826752.0;1073741824;0.0295;1.8093342781066897
flops;['greedy'];BB Tanner;30;0;27117230186041088;5798907964608.0;5798907968448.0;549755813888;0.01723;5.700225114822388
flops;['kahypar'];BB MSP;18;0;157761521425908562;86598278468.0;86598284246.0;8589934592;0.08984;103072.47513651848
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;0.9138758182525636
flops;['kahypar'];Rotated Surface;25;0;201472;1788.0;2044.0;64;0.11263;5.653703212738037
flops;['kahypar'];Rotated Surface;49;0;22570048;18552.0;19128.0;512;0.07585;43.691115617752075
flops;['kahypar'];Rotated Surface;9;0;6720;272.0;336.0;32;0.3125;2.149771928787231
flops;['kahypar'];Rotated Surface;25;0;169216;1736.0;1992.0;64;0.11198;3.607118606567383
flops;['kahypar'];Rotated Surface;49;0;22570048;18552.0;19128.0;512;0.07585;170.80065488815308
flops;['greedy'];Rotated Surface;9;0;6656;140.0;204.0;16;0.25781;1.0348515510559082
flops;['greedy'];Rotated Surface;25;0;118016;1960.0;2216.0;128;0.10091;0.264878511428833
flops;['greedy'];Rotated Surface;49;0;3826752;6664.0;7240.0;256;0.04004;0.9411253929138184
flops;['kahypar'];BB MSP;18;0;3463565292572910674;1087744012.0;1087749790.0;1073741824;0.09463;59460.21784257889
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.6538903713226318
flops;['greedy'];Concatenated Repetition;27;0;588;116.0;312.0;16;0.57292;0.0552234649658203
flops;['greedy'];Concatenated Repetition;81;0;2028;488.0;1116.0;16;0.58333;0.1743068695068359
flops;['greedy'];Holographic;25;0;18736;3136.0;3312.0;256;0.925;1.0904734134674072
flops;['greedy'];Holographic;95;0;1478224;5172864.0;5173840.0;262144;0.43047;0.7589144706726074
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.083073377609253
flops;['kahypar'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;0.5896797180175781
flops;['kahypar'];Concatenated Repetition;81;0;2860;614.0;1242.0;32;0.49359;1.1001193523406982
flops;['greedy'];Hamming MSP;7;0;329839;1530.0;2185.0;128;0.15488;1.055522918701172
flops;['greedy'];Hamming MSP;15;0;139364061543;914111541.0;914120420.0;67108864;0.03168;3.400400161743164
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.9640018939971924
flops;['greedy'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;0.1059277057647705
flops;['greedy'];Concatenated Repetition;81;0;2028;476.0;1104.0;16;0.58013;0.3407289981842041
flops;['greedy'];BB Tanner;18;0;34061918144768;8454375552.0;8454377856.0;1073741824;0.02905;3.064739227294922
flops;['greedy'];BB Tanner;30;0;19515550388981504;6201091426368.0;6201091430208.0;549755813888;0.0175;5.8609373569488525
flops;['greedy'];Holographic;25;0;18736;2560.0;2736.0;256;0.925;0.6369478702545166
flops;['greedy'];Holographic;95;0;1497424;3596544.0;3597520.0;262144;0.56406;0.5000536441802979
flops;['greedy'];BB MSP;18;0;18203941119690;21359841980782.0;21359841986560.0;2199023255552;0.02071;8.338203430175781
flops;['greedy'];BB MSP;30;0;1209634262572119902;206037440604736.0;206037440614366.0;17592186044416;0.04124;22.72891855239868
flops;['kahypar'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;1.1405458450317385
flops;['kahypar'];Concatenated Repetition;27;0;588;130.0;326.0;16;0.58333;0.3358192443847656
flops;['kahypar'];Concatenated Repetition;81;0;2860;614.0;1242.0;32;0.49359;1.6459205150604248
flops;['greedy'];Hamming Tanner;7;0;1389340;1140.0;1360.0;256;0.14486;1.1291725635528564
flops;['greedy'];Hamming Tanner;15;0;295619156592;6027856.0;6030528.0;1048576;0.04927;0.4978847503662109
flops;['kahypar'];Hamming Tanner;7;0;1635292;1040.0;1260.0;256;0.1084;53.682273626327515
flops;['kahypar'];Hamming Tanner;15;0;1171006621908290160;2955520.0;2958192.0;1048576;0.04644;2.5632805824279785
flops;['greedy'];Hamming MSP;7;0;792687;1408.0;2063.0;256;0.15514;1.021226167678833
flops;['greedy'];Hamming MSP;15;0;105828186663;17782975400.0;17782984279.0;8589934592;0.03926;2.622403860092163
flops;['greedy'];Concatenated Repetition;9;0;108;10.0;62.0;4;0.58333;0.6190395355224609
flops;['greedy'];Concatenated Repetition;27;0;588;128.0;324.0;16;0.58333;0.0580673217773437
flops;['greedy'];Concatenated Repetition;81;0;2028;488.0;1116.0;16;0.58333;0.180854320526123
